gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
4441.798295,3,0.9985925798060769,0.6753987679112688,0.5844697345246956,4441.798295-1,,,,,,,,,,,,,,,
4441.801273,4,0.9999113649288652,0.27420112169739147,0.2752360022306396,4441.801273-0,,,,,,,,,,,,,,,
4441.803301,4,0.9410081442798806,0.6758394147719526,0.5848780047195852,4441.803301-1,,,,,,,,,,,,,,,
4441.80628,4,0.9996815510509385,0.2745650221575709,0.2747652076427958,4441.80628-0,,,,,,,,,,,,,,,
4441.808308,4,0.9292077920887096,0.677090863474031,0.5861154186239383,4441.808308-1,,,,,,,,,,,,,,,
4441.811286,4,0.9991997729052531,0.2747775323403981,0.27490574100001497,4441.811286-0,,,,,,,,,,,,,,,
4441.813314,4,0.9312841841478172,0.6757001465990097,0.5855975009546592,4441.813314-1,,,,,,,,,,,,,,,
4441.816293,4,0.9960169281867414,0.27374833968859763,0.27517066450571637,4441.816293-0,,,,,,,,,,,,,,,
4441.818321,4,0.7822158498080847,0.6762970796734254,0.5856898037845679,4441.818321-1,,,,,,,,,,,,,,,
4441.821299,4,0.9996673336866656,0.2740365731584177,0.27482419110656553,4441.821299-0,,,,,,,,,,,,,,,
4441.823327,4,0.9082790821500056,0.6749098465911194,0.5849478183011911,4441.823327-1,,,,,,,,,,,,,,,
4441.826306,4,0.9722146615671785,0.27353366343563595,0.2746033950520411,4441.826306-0,,,,,,,,,,,,,,,
4441.828334,4,0.9691716817035514,0.6749925805916058,0.5858378473566332,4441.828334-1,,,,,,,,,,,,,,,
4441.831312,4,0.9898805750349163,0.2733820818675961,0.2742850305986626,4441.831312-0,,,,,,,,,,,,,,,
4441.83334,5,0.9941716224752929,0.6763501632771206,0.5863269342679875,4441.83334-1,,,,,,,,,,,,,,,
4441.836319,5,0.9999330126692304,0.27285361275006803,0.2742185350738868,4441.836319-0,,,,,,,,,,,,,,,
4441.838347,5,0.8088217202123689,0.6761164234638404,0.5866582347522906,4441.838347-1,,,,,,,,,,,,,,,
4441.841326,5,0.9998137330787041,0.2725366276969888,0.2738938078067844,4441.841326-0,,,,,,,,,,,,,,,
4441.843353,5,0.9075103971430848,0.6767420809020491,0.5877151155395761,4441.843353-1,,,,,,,,,,,,,,,
4441.846332,5,0.9791612580185745,0.27246123529643956,0.2727965047909334,4441.846332-0,,,,,,,,,,,,,,,
4441.84836,5,0.9976750366779447,0.6762430449172884,0.5885720137513564,4441.84836-1,,,,,,,,,,,,,,,
4441.851339,5,0.9990440796597485,0.272422473558963,0.2723536873995752,4441.851339-0,,,,,,,,,,,,,,,
4441.853366,5,0.9595316443865214,0.6779207035786611,0.5883139237367305,4441.853366-1,,,,,,,,,,,,,,,
4441.856345,5,0.9757547404292187,0.2723713225799029,0.27245088393540806,4441.856345-0,,,,,,,,,,,,,,,
4441.858373,5,0.9788317819236924,0.6764083607910111,0.588500883311952,4441.858373-1,,,,,,,,,,,,,,,
4441.861352,5,0.9999184698689496,0.27162961905345345,0.2706040503522993,4441.861352-0,,,,,,,,,,,,,,,
4441.86338,5,0.8724275022852203,0.6775193129974229,0.5887569366196224,4441.86338-1,,,,,,,,,,,,,,,
4441.866358,6,0.999556343479377,0.2716773265298872,0.27129700069077245,4441.866358-0,,,,,,,,,,,,,,,
4441.868386,6,0.953667025091644,0.6761851071667454,0.5896344398712909,4441.868386-1,,,,,,,,,,,,,,,
4441.871365,6,0.9984785072773439,0.2711951558822989,0.27178983311749116,4441.871365-0,,,,,,,,,,,,,,,
4441.873393,6,0.9710110811170803,0.6761334082848522,0.5893884020557352,4441.873393-1,,,,,,,,,,,,,,,
4441.876371,6,0.9150237303746972,0.2716906260385165,0.2706781261677289,4441.876371-0,,,,,,,,,,,,,,,
4441.878399,6,0.9612053835645692,0.6768145875838846,0.5897851785779957,4441.878399-1,,,,,,,,,,,,,,,
4441.881378,6,0.9759715004816694,0.2711984032627383,0.26970425149234367,4441.881378-0,,,,,,,,,,,,,,,
4441.883406,6,0.9732568736166897,0.676350394102592,0.5909795680299019,4441.883406-1,,,,,,,,,,,,,,,
4441.886384,6,0.9874168479206797,0.2721442368600137,0.26927789328833074,4441.886384-0,,,,,,,,,,,,,,,
4441.888412,6,0.8514454369650146,0.6752201618235555,0.5900149657306233,4441.888412-1,,,,,,,,,,,,,,,
4441.891391,6,0.9972659740871903,0.2723624927224921,0.2681919067574915,4441.891391-0,,,,,,,,,,,,,,,
4441.893419,6,0.842476925437,0.6756687146426766,0.5914720689034716,4441.893419-1,,,,,,,,,,,,,,,
4441.896397,6,0.9834246884409388,0.27233765885740047,0.2687401585688912,4441.896397-0,,,,,,,,,,,,,,,
4441.898425,6,0.9610650759302968,0.6767521929797425,0.5907377790456865,4441.898425-1,,,,,,,,,,,,,,,
4441.901404,7,0.9999689845064723,0.27231642363855507,0.26897686091337913,4441.901404-0,,,,,,,,,,,,,,,
4441.903432,7,0.8678356099718653,0.67607407721211,0.5903524909180506,4441.903432-1,,,,,,,,,,,,,,,
4441.90641,7,0.9995782862146482,0.2723221755353361,0.2690950880661148,4441.90641-0,,,,,,,,,,,,,,,
4441.908438,7,0.8404561047149575,0.6748405927533422,0.5905588206964514,4441.908438-1,,,,,,,,,,,,,,,
4441.911417,7,0.9998982727685078,0.2718932323164691,0.26889866183015043,4441.911417-0,,,,,,,,,,,,,,,
4441.913445,7,0.8782954898030146,0.6746682237455034,0.590466470943176,4441.913445-1,,,,,,,,,,,,,,,
4441.916423,7,0.9998794408834628,0.2722099154640728,0.2681511229047898,4441.916423-0,,,,,,,,,,,,,,,
4441.918451,7,0.8094067571896715,0.675754659890706,0.591605068979461,4441.918451-1,,,,,,,,,,,,,,,
4441.92143,7,0.9986480427772724,0.27215734967456434,0.2683158820905861,4441.92143-0,,,,,,,,,,,,,,,
4441.923458,7,0.8617465541177942,0.6750070019626326,0.5916410947049131,4441.923458-1,,,,,,,,,,,,,,,
4441.926436,7,0.9999307104041096,0.273174174361757,0.2674955459970465,4441.926436-0,,,,,,,,,,,,,,,
4441.928464,7,0.950112445559514,0.6736116276046422,0.5909704468712984,4441.928464-1,,,,,,,,,,,,,,,
4441.931443,7,0.9999482427366239,0.2730284965082705,0.26806958510560364,4441.931443-0,,,,,,,,,,,,,,,
4441.933471,8,0.9269891491579787,0.6734513837929473,0.5908029238123504,4441.933471-1,,,,,,,,,,,,,,,
4441.93645,8,0.9997916754045992,0.27265580541690576,0.26764165033305254,4441.93645-0,,,,,,,,,,,,,,,
4441.938477,8,0.9440505979455578,0.6748639446538078,0.5913723447698473,4441.938477-1,,,,,,,,,,,,,,,
4441.941456,8,0.999741306354535,0.2725225618331373,0.2677786198013191,4441.941456-0,,,,,,,,,,,,,,,
4441.943484,8,0.8568866753142721,0.6728025004654604,0.5904175558727993,4441.943484-1,,,,,,,,,,,,,,,
4441.946463,8,0.9991682230243945,0.2728709811600651,0.26849125014186737,4441.946463-0,,,,,,,,,,,,,,,
4441.94849,8,0.9568835056920579,0.6745692153850592,0.5910715979383372,4441.94849-1,,,,,,,,,,,,,,,
4441.951469,8,0.9999796311170213,0.27228764629738733,0.26839513429540085,4441.951469-0,,,,,,,,,,,,,,,
4441.953497,8,0.8850428539603702,0.6736850393789894,0.5898196263069384,4441.953497-1,,,,,,,,,,,,,,,
4441.956476,8,0.9997912226652034,0.27305157275869074,0.26787826960269945,4441.956476-0,,,,,,,,,,,,,,,
4441.958503,8,0.8612591810611521,0.6740666678747983,0.5910338708136005,4441.958503-1,,,,,,,,,,,,,,,
4441.961482,8,0.9892923965486612,0.2731233742147057,0.26802673463588533,4441.961482-0,,,,,,,,,,,,,,,
4441.96351,8,0.9994393935474823,0.6747650606899082,0.5913049803927517,4441.96351-1,,,,,,,,,,,,,,,
4441.966489,9,0.9993933771488065,0.2743083475221506,0.26727974201765525,4441.966489-0,,,,,,,,,,,,,,,
4441.968517,9,0.8944833680564979,0.6717661219445192,0.5908297187165079,4441.968517-1,,,,,,,,,,,,,,,
4441.971495,9,0.9889522399655033,0.27816570884546876,0.26346783310415667,4441.971495-0,,,,,,,,,,,,,,,
4441.973523,9,0.8397489852572618,0.6630519065409024,0.5941686269548498,4441.973523-1,,,,,,,,,,,,,,,
4441.976502,9,0.9990246961857799,0.2848971959377274,0.25330646732635487,4441.976502-0,,,,,,,,,,,,,,,
4441.97853,9,0.9935511099112901,0.6474530882855696,0.6043898576726283,4441.97853-1,,,,,,,,,,,,,,,
4441.981508,9,0.9749865361323933,0.2888139633035901,0.24262214507543245,4441.981508-0,,,,,,,,,,,,,,,
4441.983536,9,0.42773455341709316,0.6398491868042839,0.6166000383596193,4441.983536-1,,,,,,,,,,,,,,,
4441.986515,9,0.9915429993400191,0.2891072813921209,0.23478792219699274,4441.986515-0,,,,,,,,,,,,,,,
4441.988543,9,0.49987526466850246,0.6317391614169686,0.6243602412876001,4441.988543-1,,,,,,,,,,,,,,,
4441.991521,9,0.9566079240680176,0.2899173457263601,0.2309530513239898,4441.991521-0,,,,,,,,,,,,,,,
4441.993549,9,0.5570166480518093,0.6236478358180157,0.6282853195044504,4441.993549-1,,,,,,,,,,,,,,,
4441.996528,9,0.9227802863720078,0.2918011876489168,0.22998333304592677,4441.996528-0,,,,,,,,,,,,,,,
4441.998556,9,0.7475203043604959,0.6195459447018019,0.6243622816668326,4441.998556-1,,,,,,,,,,,,,,,
4442.001534,10,0.9730661101077144,0.2914905558471203,0.23149415872780177,4442.001534-0,,,,,,,,,,,,,,,
4442.003562,10,0.6416771428459637,0.6234929923285222,0.6210953939998005,4442.003562-1,,,,,,,,,,,,,,,
4442.006541,10,0.994197294063356,0.2906151954430542,0.2331282019705775,4442.006541-0,,,,,,,,,,,,,,,
4442.008569,10,0.568765633445255,0.6268582545360285,0.6219603295426319,4442.008569-1,,,,,,,,,,,,,,,
4442.011547,10,0.9555532645436218,0.29160470562805446,0.23341594289759993,4442.011547-0,,,,,,,,,,,,,,,
4442.013575,10,0.6634234652801628,0.6302527440194737,0.622449726482329,4442.013575-1,,,,,,,,,,,,,,,
4442.016554,10,0.9729168243949923,0.2924124000037323,0.23327821829605477,4442.016554-0,,,,,,,,,,,,,,,
4442.018582,10,0.6734139497054442,0.6294053862145984,0.6187622938778805,4442.018582-1,,,,,,,,,,,,,,,
4442.02156,10,0.942375976158495,0.2921241539654286,0.23393546365465168,4442.02156-0,,,,,,,,,,,,,,,
4442.023588,10,0.9645390442535633,0.6336991585857457,0.6114011701228499,4442.023588-1,,,,,,,,,,,,,,,
4442.026567,10,0.9999315887074107,0.2917919562396789,0.23336549469989742,4442.026567-0,,,,,,,,,,,,,,,
4442.028595,10,0.9751187105656938,0.632797920929539,0.6134583683094079,4442.028595-1,,,,,,,,,,,,,,,
4442.031574,10,0.9998385555846205,0.29171745009728,0.23350429404054285,4442.031574-0,,,,,,,,,,,,,,,
4442.033601,11,0.9761924459271966,0.6318593319630605,0.6153977704479936,4442.033601-1,,,,,,,,,,,,,,,
4442.03658,11,0.9732125103927477,0.2923493543034235,0.2336715344028143,4442.03658-0,,,,,,,,,,,,,,,
4442.038608,11,0.9986002955905315,0.6322437216821595,0.6162319699651571,4442.038608-1,,,,,,,,,,,,,,,
4442.041587,11,0.9778030424164759,0.29133513555926704,0.23323415864037322,4442.041587-0,,,,,,,,,,,,,,,
4442.043614,11,0.9870469942088327,0.6325671554356436,0.6146460822196109,4442.043614-1,,,,,,,,,,,,,,,
4442.046593,11,0.9291765510856081,0.29143320336214606,0.23367585293983095,4442.046593-0,,,,,,,,,,,,,,,
4442.048621,11,0.9992960418404546,0.6337278083651595,0.6145345852822175,4442.048621-1,,,,,,,,,,,,,,,
4442.0516,11,0.9995491672971294,0.2920573630980328,0.23281256174388965,4442.0516-0,,,,,,,,,,,,,,,
4442.053627,11,0.983248964312443,0.6348854444501534,0.6155396379681284,4442.053627-1,,,,,,,,,,,,,,,
4442.056606,11,0.9994858215078548,0.2913130596350337,0.23392441393463292,4442.056606-0,,,,,,,,,,,,,,,
4442.058634,11,0.9712980678059593,0.6348491863175475,0.6152070478015346,4442.058634-1,,,,,,,,,,,,,,,
4442.061613,11,0.9995997801410853,0.29190766020437414,0.23392724251844488,4442.061613-0,,,,,,,,,,,,,,,
4442.063641,11,0.7606774969523082,0.6344323805967635,0.6145979630914344,4442.063641-1,,,,,,,,,,,,,,,
4442.066619,11,0.9999160669056355,0.2927146597404404,0.23457908635040814,4442.066619-0,,,,,,,,,,,,,,,
4442.068647,12,0.9989629359842155,0.6354982278972882,0.6151540170181755,4442.068647-1,,,,,,,,,,,,,,,
4442.071626,12,0.9993583444669979,0.29242551152395996,0.23407814541096228,4442.071626-0,,,,,,,,,,,,,,,
4442.073654,12,0.9618165252234554,0.6350571764902234,0.6161401575542,4442.073654-1,,,,,,,,,,,,,,,
4442.076632,12,0.9909736701632583,0.2925566596191147,0.2343256783759754,4442.076632-0,,,,,,,,,,,,,,,
4442.07866,12,0.9717426710736392,0.635477330484141,0.6151181115256046,4442.07866-1,,,,,,,,,,,,,,,
4442.081639,12,0.978782912381698,0.2920462416782389,0.23422543972868548,4442.081639-0,,,,,,,,,,,,,,,
4442.083667,12,0.9891322566237163,0.6343251051289216,0.614711115757743,4442.083667-1,,,,,,,,,,,,,,,
4442.086645,12,0.9996599523575989,0.29365788058855985,0.23496732583333113,4442.086645-0,,,,,,,,,,,,,,,
4442.088673,12,0.9995414505598325,0.6361222514341737,0.6147786806514934,4442.088673-1,,,,,,,,,,,,,,,
4442.091652,12,0.9717708030101676,0.29360308185616585,0.2345651998415157,4442.091652-0,,,,,,,,,,,,,,,
4442.09368,12,0.9990972412989908,0.63474704315053,0.6151608308575247,4442.09368-1,,,,,,,,,,,,,,,
4442.096658,12,0.9994778339819296,0.2925904386205096,0.23503634188546074,4442.096658-0,,,,,,,,,,,,,,,
4442.098686,12,0.9997133064153929,0.6361349490000985,0.6145901062553414,4442.098686-1,,,,,,,,,,,,,,,
4442.101665,13,0.8815319525976081,0.292757674826775,0.23498255649499666,4442.101665-0,,,,,,,,,,,,,,,
4442.103693,13,0.9450203813816043,0.6357540080431636,0.6154933844857473,4442.103693-1,,,,,,,,,,,,,,,
4442.106671,13,0.9969357828917498,0.29278456759498284,0.2345245295741366,4442.106671-0,,,,,,,,,,,,,,,
4442.108699,13,0.9992691872387737,0.6351170936824315,0.6144540896653716,4442.108699-1,,,,,,,,,,,,,,,
4442.111678,13,0.9727275686935785,0.2929955570111919,0.23499227644480225,4442.111678-0,,,,,,,,,,,,,,,
4442.113706,13,0.9999865590020484,0.6353984219696377,0.6135735413671994,4442.113706-1,,,,,,,,,,,,,,,
4442.116684,13,0.9999734390521593,0.2924484074313624,0.23510581827392674,4442.116684-0,,,,,,,,,,,,,,,
4442.118712,13,0.9853694088503634,0.6362271804793669,0.6144459930082582,4442.118712-1,,,,,,,,,,,,,,,
4442.121691,13,0.9998977010395108,0.29298031049628975,0.23524646952189343,4442.121691-0,,,,,,,,,,,,,,,
4442.123719,13,0.9997044154673068,0.6357602997818285,0.6133943113957192,4442.123719-1,,,,,,,,,,,,,,,
4442.126697,13,0.8991406747594275,0.29358303255677204,0.23544241655658238,4442.126697-0,,,,,,,,,,,,,,,
4442.128725,13,0.9996202432304407,0.6365000385029562,0.6137112531548865,4442.128725-1,,,,,,,,,,,,,,,
4442.131704,13,0.9840112314963506,0.2926545534652505,0.23552719058684934,4442.131704-0,,,,,,,,,,,,,,,
4442.133732,13,0.9387485988649249,0.6371537266360937,0.6132793229783313,4442.133732-1,,,,,,,,,,,,,,,
4442.136711,14,0.9997645869235228,0.29295035960575283,0.23541372061211951,4442.136711-0,,,,,,,,,,,,,,,
4442.138738,14,0.9450616586940297,0.6360747121160979,0.6144531720501822,4442.138738-1,,,,,,,,,,,,,,,
4442.141717,14,0.9993915258127897,0.2936422759643917,0.2351969420372565,4442.141717-0,,,,,,,,,,,,,,,
4442.143745,14,0.9979712842034761,0.6361925325680452,0.6140528259865345,4442.143745-1,,,,,,,,,,,,,,,
4442.146724,14,0.9649665063081532,0.29298242474954844,0.23594526028200102,4442.146724-0,,,,,,,,,,,,,,,
4442.148751,14,0.9991439648403403,0.6360944741220987,0.6131307922697222,4442.148751-1,,,,,,,,,,,,,,,
4442.15173,14,0.9721070796118664,0.2932091609268849,0.23546621223708053,4442.15173-0,,,,,,,,,,,,,,,
4442.153758,14,0.9985488099887874,0.637226351198157,0.6131107637734299,4442.153758-1,,,,,,,,,,,,,,,
4442.156737,14,0.9502222247408496,0.29313346859421974,0.23664923569005414,4442.156737-0,,,,,,,,,,,,,,,
4442.158764,14,0.9858801144938809,0.6361585975431133,0.6132216439333864,4442.158764-1,,,,,,,,,,,,,,,
4442.161743,14,0.9847930203869173,0.2944791103102408,0.23624592186832805,4442.161743-0,,,,,,,,,,,,,,,
4442.163771,14,0.9675168051703469,0.6338197293819071,0.6129108030711197,4442.163771-1,,,,,,,,,,,,,,,
4442.16675,14,0.9932952373081645,0.30108734448199187,0.23591831065519686,4442.16675-0,,,,,,,,,,,,,,,
4442.168778,15,0.9953871317261258,0.6271969720818015,0.6109233464684856,4442.168778-1,,,,,,,,,,,,,,,
4442.171756,15,0.9958221792520713,0.30710773997390983,0.23374453668528783,4442.171756-0,,,,,,,,,,,,,,,
4442.173784,15,0.9975381285387204,0.6202872573236432,0.6085657396972075,4442.173784-1,,,,,,,,,,,,,,,
4442.176763,15,0.9052284226847542,0.3090552123230731,0.23501756680919994,4442.176763-0,,,,,,,,,,,,,,,
4442.178791,15,0.9863507140947949,0.6191017065434851,0.6059133105891668,4442.178791-1,,,,,,,,,,,,,,,
4442.181769,15,0.9660780147755098,0.3069304505477429,0.23860505437099544,4442.181769-0,,,,,,,,,,,,,,,
4442.183797,15,0.948911779230452,0.6211396173772069,0.6058995334201878,4442.183797-1,,,,,,,,,,,,,,,
4442.186776,15,0.9999600885725122,0.3055884856834757,0.23960229822660872,4442.186776-0,,,,,,,,,,,,,,,
4442.188804,15,0.990574484512803,0.6231748443233918,0.6063183256379725,4442.188804-1,,,,,,,,,,,,,,,
4442.191782,15,0.9894078633762937,0.30550866343181293,0.23924797596926917,4442.191782-0,,,,,,,,,,,,,,,
4442.19381,15,0.9317998084563718,0.6236249955472588,0.6065915301906764,4442.19381-1,,,,,,,,,,,,,,,
4442.196789,15,0.9998426470610488,0.30539005957059756,0.23918052669494994,4442.196789-0,,,,,,,,,,,,,,,
4442.198817,15,0.9993306439284232,0.623731599983062,0.6064850236299415,4442.198817-1,,,,,,,,,,,,,,,
4442.201795,16,0.9524314829774938,0.30577489214867487,0.23943138594278202,4442.201795-0,,,,,,,,,,,,,,,
4442.203823,16,0.936124762332168,0.6234254157296389,0.6051380082322175,4442.203823-1,,,,,,,,,,,,,,,
4442.206802,16,0.953785862872301,0.3060608954685442,0.23857228462419122,4442.206802-0,,,,,,,,,,,,,,,
4442.20883,16,0.9979701470736626,0.6226973108972814,0.6057822063668796,4442.20883-1,,,,,,,,,,,,,,,
4442.211808,16,0.9996373442873232,0.30620718811175357,0.23877595406272822,4442.211808-0,,,,,,,,,,,,,,,
4442.213836,16,0.9991306176840523,0.6238205245110215,0.606526794264582,4442.213836-1,,,,,,,,,,,,,,,
4442.216815,16,0.9447982987336323,0.3061341737199052,0.23879516149563784,4442.216815-0,,,,,,,,,,,,,,,
4442.218843,16,0.9988645788567224,0.6237186136146489,0.6049578451109168,4442.218843-1,,,,,,,,,,,,,,,
4442.221821,16,0.9817216849329338,0.30616758888070056,0.2387166493688665,4442.221821-0,,,,,,,,,,,,,,,
4442.223849,16,0.9995818114741618,0.6240996990782276,0.6060802455149656,4442.223849-1,,,,,,,,,,,,,,,
4442.226828,16,0.9629663549280807,0.30646668198398164,0.23993727323072944,4442.226828-0,,,,,,,,,,,,,,,
4442.228856,16,0.9989365703573785,0.6242940876195803,0.6055309311022827,4442.228856-1,,,,,,,,,,,,,,,
4442.231835,16,0.9813716804646397,0.30575814477307056,0.2410947830677589,4442.231835-0,,,,,,,,,,,,,,,
4442.233862,16,0.9157734641009585,0.624236492942074,0.6045634317529824,4442.233862-1,,,,,,,,,,,,,,,
4442.236841,17,0.9997622697375053,0.30633837551328835,0.24172122045471378,4442.236841-0,,,,,,,,,,,,,,,
4442.238869,17,0.8493436379313861,0.62468726610666,0.6056741768813867,4442.238869-1,,,,,,,,,,,,,,,
4442.241848,17,0.9401660153811061,0.30570239452148257,0.24089076262349474,4442.241848-0,,,,,,,,,,,,,,,
4442.243875,17,0.9528343324513721,0.6247737969012509,0.6048068182267687,4442.243875-1,,,,,,,,,,,,,,,
4442.246854,17,0.9185557522331712,0.3063992734965217,0.24109427751796064,4442.246854-0,,,,,,,,,,,,,,,
4442.248882,17,0.8402887821888458,0.6245425475547964,0.6045025208937247,4442.248882-1,,,,,,,,,,,,,,,
4442.251861,17,0.9992971172582934,0.30677742537153785,0.24141455721728633,4442.251861-0,,,,,,,,,,,,,,,
4442.253888,17,0.8925464595771269,0.6257693639639912,0.6049252520347312,4442.253888-1,,,,,,,,,,,,,,,
4442.256867,17,0.9809054852002583,0.3059055176292443,0.24116945611341511,4442.256867-0,,,,,,,,,,,,,,,
4442.258895,17,0.9995125693844009,0.6244762273583467,0.6041396872161282,4442.258895-1,,,,,,,,,,,,,,,
4442.261874,17,0.9772171341794774,0.30634368595681777,0.24235704635643118,4442.261874-0,,,,,,,,,,,,,,,
4442.263901,17,0.9989030072012692,0.6259677438721781,0.604625614325246,4442.263901-1,,,,,,,,,,,,,,,
4442.26688,17,0.9487849904704844,0.30616850081465014,0.24240958074281238,4442.26688-0,,,,,,,,,,,,,,,
4442.268908,18,0.9435092004638025,0.6258266159957228,0.6043143396526112,4442.268908-1,,,,,,,,,,,,,,,
