,pupil_timestamp,diameter,confidence,eye_id,sub_id,time,condition
35,15867.056747999999,33.569470248703254,0.992272125505964,1,1,0.13765299999977287,baseline
36,15867.064337,29.60706662953997,0.19495472546564496,0,1,0.1452420000005077,baseline
37,15867.064816999999,32.98004528542614,0.9441406655863662,1,1,0.1457219999992958,baseline
38,15867.072406000001,29.083312305353537,0.18732072992846013,0,1,0.1533110000018496,baseline
39,15867.072886000002,33.35946757378281,0.7936442155772924,1,1,0.1537910000024567,baseline
40,15867.080475,29.093065167016388,0.3635061350190473,0,1,0.16138000000137254,baseline
41,15867.080955000001,33.357765703634804,0.8983055151683778,1,1,0.16186000000197964,baseline
42,15867.088544,29.126254664512892,0.3410734846673797,0,1,0.16944900000089547,baseline
43,15867.089025,33.40251845913313,0.8501593878024036,1,1,0.16993000000002212,baseline
44,15867.096613,28.409017219616914,0.2930959659598393,0,1,0.1775180000004184,baseline
45,15867.097094,33.50496815828712,0.8338638198804927,1,1,0.17799900000136404,baseline
46,15867.104682,29.55962830486364,0.4336289205988116,0,1,0.18558699999994133,baseline
47,15867.105163,33.39214120043742,0.8419502098089845,1,1,0.18606800000088697,baseline
48,15867.112750999999,29.331516435549645,0.2949491349980259,0,1,0.19365599999946426,baseline
49,15867.113232,31.755436710181755,0.1524944255751693,1,1,0.1941370000004099,baseline
50,15867.120819999998,29.281719414775853,0.3173238260034025,0,1,0.2017249999989872,baseline
51,15867.121301,31.673527054453825,0.23443294306543644,1,1,0.20220599999993283,baseline
52,15867.128888999998,29.16518098079798,0.362521569454969,0,1,0.20979399999851012,baseline
53,15867.129369999999,31.83028934698995,0.2332818163599999,1,1,0.21027499999945576,baseline
54,15867.136958000001,29.339047812156164,0.27299948433282323,0,1,0.21786300000167103,baseline
55,15867.137438999998,33.715130726891644,0.8832838182497207,1,1,0.2183439999989787,baseline
56,15867.145027,29.384861482990022,0.30527090831278225,0,1,0.22593200000119396,baseline
57,15867.145508000001,31.900116256731803,0.2023898938112132,1,1,0.2264130000021396,baseline
58,15867.153096,29.338991185277237,0.3275746386675581,0,1,0.23400100000071689,baseline
59,15867.153577000001,31.884036558471585,0.24299341648623465,1,1,0.23448200000166253,baseline
60,15867.161165000001,29.34696190919177,0.2947256322526684,0,1,0.2420700000020588,baseline
61,15867.161646,33.5882991256699,0.8295094891169599,1,1,0.24255100000118546,baseline
62,15867.169234,29.28226132098543,0.26254694957920993,0,1,0.25013900000158173,baseline
63,15867.169715,33.392527067118934,0.8453780634653699,1,1,0.2506200000007084,baseline
64,15867.177303,29.23480962927144,0.339660288295478,0,1,0.25820800000110466,baseline
65,15867.177784,33.39718014061399,0.8311319280132461,1,1,0.2586890000002313,baseline
66,15867.185372,29.27345175071809,0.3063729322338907,0,1,0.2662770000006276,baseline
67,15867.185853,32.143050747161354,0.2911856202991992,1,1,0.26675800000157324,baseline
68,15867.193441,29.16341154936939,0.3184995916784957,0,1,0.2743460000001505,baseline
69,15867.193922,32.92182824070445,0.8432165476921868,1,1,0.27482700000109617,baseline
70,15867.201509999999,29.250319622723822,0.4051381724284695,0,1,0.28241499999967346,baseline
71,15867.201991,33.43538982393575,0.9451786465570864,1,1,0.2828960000006191,baseline
72,15867.20958,29.33661909281033,0.34934519466970554,0,1,0.2904850000013539,baseline
73,15867.21006,32.37180204460433,0.3290513106700119,1,1,0.290965000000142,baseline
74,15867.217649,29.25942940155161,0.3393075099522853,0,1,0.29855400000087684,baseline
75,15867.218128999999,33.55528956251191,0.9022082361337528,1,1,0.29903399999966496,baseline
76,15867.225718000002,29.537986902642608,0.40140095425448497,0,1,0.30662300000221876,baseline
77,15867.226197999998,33.882336368494016,0.7446328828370763,1,1,0.3071029999991879,baseline
78,15867.233787000001,29.24645405776215,0.3289030048151538,0,1,0.3146920000017417,baseline
79,15867.234266999998,33.61558189347961,0.98913653578064,1,1,0.3151719999987108,baseline
80,15867.241856,29.148657451213346,0.3299780284761568,0,1,0.3227610000012646,baseline
81,15867.242336000001,33.33459905648037,0.9447581964441402,1,1,0.3232410000018717,baseline
82,15867.249925,29.058293108201266,0.3199621403988985,0,1,0.33083000000078755,baseline
83,15867.250405,32.400585823571944,0.428440467823516,1,1,0.33131000000139466,baseline
84,15867.257994,29.071782489016858,0.33083282085562266,0,1,0.3388990000003105,baseline
85,15867.258474,33.657606436302004,0.9556548780438744,1,1,0.3393790000009176,baseline
86,15867.266063,29.13722674412809,0.3080754160018128,0,1,0.3469679999998334,baseline
87,15867.266543000002,33.55848885533584,0.8626762849987121,1,1,0.3474480000022595,baseline
88,15867.274131999999,29.141214269718862,0.35202842898280845,0,1,0.35503699999935634,baseline
89,15867.274612000001,32.55202146014429,0.4560858516099605,1,1,0.35551700000178243,baseline
90,15867.282200999998,29.043731182773556,0.3421628196165282,0,1,0.36310599999887927,baseline
91,15867.282681,32.562801250429715,0.4955844057632304,1,1,0.36358600000130537,baseline
92,15867.29027,29.085393199476933,0.363706099992013,0,1,0.3711750000002212,baseline
93,15867.29075,33.492782761911414,0.8570569533592526,1,1,0.3716550000008283,baseline
94,15867.298338999999,29.259321164854274,0.36153409443208895,0,1,0.3792439999997441,baseline
95,15867.298819,33.33643096457237,0.9386827435640076,1,1,0.3797240000003512,baseline
96,15867.306408000002,29.194474944554287,0.3513474624495105,0,1,0.38731300000290503,baseline
97,15867.306888,33.70451266394636,0.8782705478316349,1,1,0.38779299999987416,baseline
98,15867.314477000002,29.214520606694602,0.36206835342264304,0,1,0.39538200000242796,baseline
99,15867.314956999999,33.87779852086651,0.8920138153657206,1,1,0.3958619999993971,baseline
100,15867.322546000001,29.25878249520097,0.39410922742194027,0,1,0.4034510000019509,baseline
101,15867.323025999998,33.842959533185265,0.9037753105919224,1,1,0.40393099999892,baseline
102,15867.330615,29.216590742964605,0.38372206980952667,0,1,0.4115200000014738,baseline
103,15867.331095,32.68079018783507,0.4642319388313522,1,1,0.41200000000026193,baseline
104,15867.338684,29.209021108424547,0.3618760587128772,0,1,0.41958900000099675,baseline
105,15867.339163999999,32.72133978125773,0.5721761905308834,1,1,0.42006899999978486,baseline
106,15867.346753,29.271716138779453,0.35014610209503355,0,1,0.4276580000005197,baseline
107,15867.347233,33.67509543535981,0.8770592651855124,1,1,0.4281380000011268,baseline
108,15867.354822,29.287199454249638,0.38275621116618896,0,1,0.4357270000000426,baseline
109,15867.355302000002,32.74295152863209,0.5619494077634855,1,1,0.4362070000024687,baseline
110,15867.362890999999,29.148803774674484,0.3955472076518315,0,1,0.44379599999956554,baseline
111,15867.363371000001,32.77492209719714,0.5909528246547353,1,1,0.44427600000199163,baseline
112,15867.37096,29.24905856985687,0.3722785625071919,0,1,0.45186500000090746,baseline
113,15867.37144,33.999540492755465,0.9026461698191448,1,1,0.45234500000151456,baseline
114,15867.379029,29.169016629811463,0.3732867265822457,0,1,0.4599340000004304,baseline
115,15867.379509,33.99333385363046,0.983881583638846,1,1,0.4604140000010375,baseline
116,15867.387098,29.19575349516559,0.37293144934774375,0,1,0.4680029999999533,baseline
117,15867.387578,33.96181448583087,0.7955620601707569,1,1,0.4684830000005604,baseline
118,15867.395166999999,29.250178639489675,0.39411963699169705,0,1,0.47607199999947625,baseline
119,15867.395647,33.83003226263788,0.9131752229940336,1,1,0.47655200000008335,baseline
120,15867.403236000002,29.7648709894252,0.4413516746249741,0,1,0.48414100000263716,baseline
121,15867.403715999999,32.671808381530184,0.5727152950069357,1,1,0.4846209999996063,baseline
122,15867.411305000001,29.657136324453145,0.3999483181663943,0,1,0.4922100000021601,baseline
123,15867.411786,33.76409187371072,0.99111090281022,1,1,0.49269100000128674,baseline
124,15867.419374000001,32.40867771192381,0.9921019948831598,0,1,0.500279000001683,baseline
125,15867.419855000002,34.071798427418216,0.9908549248447064,1,1,0.5007600000026287,baseline
126,15867.427443,32.70811730976632,0.9908512698405669,0,1,0.508348000001206,baseline
127,15867.427924000001,32.968173038876664,0.9910780290886952,1,1,0.5088290000021516,baseline
128,15867.435512,32.38591168759767,0.992235485317036,0,1,0.5164170000007289,baseline
129,15867.435993000001,32.898863565501344,0.9906220835326004,1,1,0.5168980000016745,baseline
130,15867.443581,32.80003271534104,0.99700888628066,0,1,0.5244860000002518,baseline
131,15867.444062,32.92513668367147,0.9880061595294892,1,1,0.5249670000011974,baseline
132,15867.45165,32.43290548548117,0.871392721568281,0,1,0.5325550000015937,baseline
133,15867.452131,33.19730981798502,0.9992269443948976,1,1,0.5330360000007204,baseline
134,15867.459719,32.63312403288868,0.9497489251617572,0,1,0.5406240000011167,baseline
135,15867.4602,32.96964165123642,0.8692689254434822,1,1,0.5411050000002433,baseline
136,15867.467788,32.708493921485186,0.9968714758325364,0,1,0.5486930000006396,baseline
137,15867.468268999999,32.49536696964709,0.7492050793133791,1,1,0.5491739999997662,baseline
138,15867.475857,32.94211167349757,0.9950443059522656,0,1,0.5567620000001625,baseline
139,15867.476338,32.56884728093968,0.8275363490120007,1,1,0.5572430000011082,baseline
140,15867.483925999999,32.552222357674715,0.9981561155599206,0,1,0.5648309999996854,baseline
141,15867.484407,33.00618881743681,0.867290070106727,1,1,0.5653120000006311,baseline
142,15867.491994999998,32.49072566221083,0.9698444874965279,0,1,0.5728999999992084,baseline
143,15867.492476,32.513033307554366,0.8591239309325576,1,1,0.573381000000154,baseline
144,15867.500063999998,32.45475317629667,0.9858763518307012,0,1,0.5809689999987313,baseline
145,15867.500544999999,32.84463939136926,0.9728809983992832,1,1,0.581449999999677,baseline
146,15867.508133000001,32.44219151676416,0.9921115801620404,0,1,0.5890380000018922,baseline
147,15867.508613999998,32.499855186699925,0.8493041941503247,1,1,0.5895189999991999,baseline
148,15867.516202,32.779868424294875,0.9975456355240824,0,1,0.5971070000014151,baseline
149,15867.516683000002,32.615068973157875,0.7379002498194583,1,1,0.5975880000023608,baseline
150,15867.524272,32.34659095221255,0.9310504777243056,0,1,0.6051770000012766,baseline
151,15867.524752000001,32.58270615205804,0.8178161611583789,1,1,0.6056570000018837,baseline
152,15867.532341,32.76040648534034,0.9338999021827076,0,1,0.6132460000007995,baseline
153,15867.532821,32.59726092621574,0.9474489422711486,1,1,0.6137260000014066,baseline
154,15867.54041,32.46940752867679,0.9834817710910216,0,1,0.6213150000003225,baseline
155,15867.54089,32.78649903654374,0.8271421380841488,1,1,0.6217950000009296,baseline
156,15867.548479,32.45788871124402,0.9924629910887716,0,1,0.6293839999998454,baseline
157,15867.548959,32.98141362992889,0.9924503036106476,1,1,0.6298640000004525,baseline
158,15867.556547999999,31.1345142225302,0.4444233736824234,0,1,0.6374529999993683,baseline
159,15867.557028,33.49602233008698,0.9913250758075716,1,1,0.6379329999999754,baseline
160,15867.564616999998,30.99723249863855,0.4553054901888694,0,1,0.6455219999988913,baseline
161,15867.565097,32.60209546214857,0.483956106055381,1,1,0.6460020000013174,baseline
162,15867.572686000001,31.113780230513267,0.4637925967712877,0,1,0.6535910000020522,baseline
163,15867.573166,33.03267127120057,0.6036596549725539,1,1,0.6540710000008403,baseline
164,15867.580755,31.299509093833827,0.235437764606188,0,1,0.6616600000015751,baseline
165,15867.581235,32.91045849931317,0.8600387167783441,1,1,0.6621400000003632,baseline
166,15867.588824,31.07120122394237,0.32999568649897104,0,1,0.669729000001098,baseline
167,15867.589304,32.80568399701458,0.9412005231901094,1,1,0.6702089999998861,baseline
168,15867.596893,31.55560595713709,0.3961074032843944,0,1,0.677798000000621,baseline
169,15867.597372999999,32.928427883363604,0.9572069265568612,1,1,0.6782779999994091,baseline
170,15867.604962000001,31.05076839304441,0.3609466414709245,0,1,0.6858670000019629,baseline
171,15867.605441999998,32.99010192410868,0.9911388505581764,1,1,0.686346999998932,baseline
172,15867.613031,31.37234091407045,0.4390594987334765,0,1,0.6939360000014858,baseline
173,15867.613511000001,32.89939358049642,0.8894891729695088,1,1,0.6944160000020929,baseline
174,15867.6211,30.89294497915769,0.4354866877403044,0,1,0.7020050000010087,baseline
175,15867.62158,32.7200700666176,0.8943434238640141,1,1,0.7024850000016158,baseline
176,15867.629169,30.74820973965168,0.4062791811777714,0,1,0.7100740000005317,baseline
177,15867.629649,32.789795281080124,0.8924210050522723,1,1,0.7105540000011388,baseline
178,15867.637238,30.804782359778013,0.41592645489333546,0,1,0.7181430000000546,baseline
179,15867.637718,32.84932682424354,0.8418389411443897,1,1,0.7186230000006617,baseline
180,15867.645306999999,31.418212107362304,0.4081478211040125,0,1,0.7262119999995775,baseline
181,15867.645787000001,32.75140613401721,0.8149569934600512,1,1,0.7266920000020036,baseline
182,15867.653375999998,31.1319914294028,0.4530572693399213,0,1,0.7342809999991005,baseline
183,15867.653856,32.798474038831266,0.9314123306798492,1,1,0.7347610000015266,baseline
184,15867.661444999998,31.1219419032386,0.4738037063946437,0,1,0.7423499999986234,baseline
185,15867.661925,32.58752665325845,0.8588321470520723,1,1,0.7428300000010495,baseline
186,15867.669514,31.099762015448288,0.4947565170386598,0,1,0.7504189999999653,baseline
187,15867.669994,32.75379626640353,0.971879873432152,1,1,0.7508990000005724,baseline
188,15867.677583,31.345612041013194,0.6236947857929103,0,1,0.7584880000013072,baseline
189,15867.678063,32.77475595529531,0.9025616711750134,1,1,0.7589680000000953,baseline
190,15867.685652000002,31.133238397742513,0.5764897685939968,0,1,0.7665570000026491,baseline
191,15867.686131999999,32.76231944780798,0.8652149095682088,1,1,0.7670369999996183,baseline
192,15867.693721000001,32.46888430558627,0.9924518170770652,0,1,0.7746260000021721,baseline
193,15867.694200999998,32.675004110292285,0.9545264476231841,1,1,0.7751059999991412,baseline
194,15867.701790000001,32.210494038632504,0.999999999996392,0,1,0.782695000001695,baseline
195,15867.702269999998,32.62743547277402,0.9033968182263008,1,1,0.7831749999986641,baseline
196,15867.709859,32.388415847004126,0.9999999999929059,0,1,0.7907640000012179,baseline
197,15867.710339,32.696037692148124,0.9736059856915196,1,1,0.791244000000006,baseline
198,15867.717928,32.13319134101887,0.9846187908750028,0,1,0.7988330000007409,baseline
199,15867.718408,32.783264082139695,0.970992910380516,1,1,0.799313000001348,baseline
200,15867.725997,32.04295158290906,0.9989881368231897,0,1,0.8069020000002638,baseline
201,15867.726477000002,32.58140094503116,0.9769861113045782,1,1,0.8073820000026899,baseline
202,15867.734065999999,17.56432342822448,0.3272531535278159,0,1,0.8149709999997867,baseline
203,15867.734547,32.707194386013136,0.8945628927364382,1,1,0.8154520000007324,baseline
204,15867.742134999999,17.121114022039162,0.24252669215575404,0,1,0.8230399999993097,baseline
205,15867.742616,32.705521044357184,0.865095784102751,1,1,0.8235210000002553,baseline
206,15867.750204,17.81228820427696,0.23302994813514116,0,1,0.8311090000006516,baseline
207,15867.750684999999,32.763388467145674,0.7948562383247476,1,1,0.8315899999997782,baseline
208,15867.758273,16.9936903701793,0.20679496267156786,0,1,0.8391780000001745,baseline
209,15867.758753999999,32.66558686439287,0.8956391722449079,1,1,0.8396589999993012,baseline
210,15867.766341999999,17.126543722956328,0.29839764218209186,0,1,0.8472469999996974,baseline
211,15867.766822999998,32.635365689868244,0.8865963079044098,1,1,0.8477279999988241,baseline
212,15867.774411000002,16.988694030998666,0.2632068431803807,0,1,0.8553160000028583,baseline
213,15867.774892,32.48066044833276,0.8711138461090209,1,1,0.855797000000166,baseline
214,15867.782480000002,16.64411791594651,0.24951305089155604,0,1,0.8633850000023813,baseline
215,15867.782961,32.46932388191419,0.8713866974558513,1,1,0.8638660000015079,baseline
216,15867.790549000001,17.119713053931232,0.2985181638255338,0,1,0.8714540000019042,baseline
217,15867.79103,32.45584513628213,0.8519162688664782,1,1,0.8719350000010309,baseline
218,15867.798618,17.616388437423367,0.2174677877010078,0,1,0.8795230000014271,baseline
219,15867.799099000002,32.370019177206885,0.9336113777994428,1,1,0.8800040000023728,baseline
220,15867.806687,17.371277306217866,0.20224972793174384,0,1,0.8875920000009501,baseline
221,15867.807168000001,32.36443779569126,0.9238169617532932,1,1,0.8880730000018957,baseline
222,15867.814756,17.210942650315587,0.2967330395007682,0,1,0.895661000000473,baseline
223,15867.815237,32.33881659966175,0.9444094208129948,1,1,0.8961420000014186,baseline
224,15867.822825,17.03708160705873,0.24360346808258876,0,1,0.9037299999999959,baseline
225,15867.823306,32.333105087604004,0.9147259148428678,1,1,0.9042110000009416,baseline
226,15867.830894,16.904933664136454,0.3210415019249095,0,1,0.9117990000013378,baseline
227,15867.831375,32.361186545562894,0.933778109405601,1,1,0.9122800000004645,baseline
228,15867.838963,16.748920098169574,0.2478252796799661,0,1,0.9198680000008608,baseline
229,15867.839444,32.23649333814185,0.9174237703984286,1,1,0.9203489999999874,baseline
230,15867.847033000002,16.702865911977874,0.2295249512166812,0,1,0.9279380000025412,baseline
231,15867.847512999999,32.29018703459113,0.8661004750295016,1,1,0.9284179999995104,baseline
232,15867.855102000001,16.53532360865403,0.32841449759792524,0,1,0.9360070000020642,baseline
233,15867.855582,32.266385877378674,0.9065677327515784,1,1,0.9364870000008523,baseline
234,15867.863171,16.65188630256982,0.2878011653256909,0,1,0.9440760000015871,baseline
235,15867.863651,32.21524616843971,0.8980071927914907,1,1,0.9445560000003752,baseline
236,15867.87124,17.626628388926026,0.2897385789305376,0,1,0.95214500000111,baseline
237,15867.87172,32.16755457368975,0.8693396817476833,1,1,0.9526249999998981,baseline
238,15867.879309,16.932765772068453,0.2263248639507514,0,1,0.960214000000633,baseline
239,15867.879788999999,32.28309634786656,0.90603295666299,1,1,0.9606939999994211,baseline
240,15867.887378,18.19218731790016,0.21048668428040546,0,1,0.9682830000001559,baseline
241,15867.887858000002,32.3404898699943,0.8646491196679547,1,1,0.968763000002582,baseline
242,15867.895447,17.036076124644662,0.07493688919495403,0,1,0.9763520000014978,baseline
243,15867.895927000001,32.2912157022694,0.9157145474995564,1,1,0.9768320000021049,baseline
244,15867.903516,16.833011555259564,0.18976201236416115,0,1,0.9844210000010207,baseline
245,15867.903996000001,32.362539589585225,0.8441554039287977,1,1,0.9849010000016278,baseline
246,15867.911585,18.031877408765467,0.2652601492882493,0,1,0.9924900000005437,baseline
247,15867.912065,32.30483850682061,0.8854374324013591,1,1,0.9929700000011508,baseline
248,15867.919654,16.289290812071723,0.11751072502039735,0,1,1.0005590000000666,baseline
249,15867.920134,32.357672293845575,0.8407589536553515,1,1,1.0010390000006737,baseline
250,15867.927722999999,18.11611598838229,0.1232322933915038,0,1,1.0086279999995895,baseline
251,15867.928203,32.28825873706898,0.9458080616241286,1,1,1.0091080000001966,baseline
252,15867.935791999998,17.463111995670616,0.12802516668655006,0,1,1.0166969999991124,baseline
253,15867.936271999999,32.42513736414247,0.8222954749745336,1,1,1.0171769999997196,baseline
254,15867.943861000002,16.519674361266457,0.2320482625182931,0,1,1.0247660000022734,baseline
255,15867.944341,32.172212821754385,0.8891624853453497,1,1,1.0252460000010615,baseline
256,15867.951930000001,16.608439033685258,0.2500739855039892,0,1,1.0328350000017963,baseline
257,15867.95241,32.14457084507738,0.8899068075929578,1,1,1.0333150000005844,baseline
258,15867.959999,16.78388098027839,0.2855858420671291,0,1,1.0409040000013192,baseline
259,15867.960479,32.20127038851543,0.9382251254032656,1,1,1.0413840000001073,baseline
260,15867.968068,16.845172466591663,0.2087659943585976,0,1,1.0489730000008421,baseline
261,15867.968547999999,32.10364940000701,0.8809890674634226,1,1,1.0494529999996303,baseline
262,15867.976137,30.830116561329948,0.9422014734004024,0,1,1.057042000000365,baseline
263,15867.976616999998,32.16193702323343,0.8693793076404294,1,1,1.0575219999991532,baseline
264,15867.984206000001,31.2785223357812,0.9989706276746968,0,1,1.065111000001707,baseline
265,15867.984686000002,32.17007897011176,0.8691391954402519,1,1,1.065591000002314,baseline
266,15867.992275,18.5748128502868,0.0706114230947759,0,1,1.07318000000123,baseline
267,15867.992755000001,32.19323151777277,0.8784766913674178,1,1,1.073660000001837,baseline
268,15868.000344,18.250799534875352,0.2120282571928849,0,1,1.0812490000007529,baseline
269,15868.000824,32.05581270281006,0.8822221175129386,1,1,1.08172900000136,baseline
270,15868.008413,18.09040137753771,0.21642437216814966,0,1,1.0893180000002758,baseline
271,15868.008893,32.01894126014022,0.8531077680926203,1,1,1.089798000000883,baseline
272,15868.016481999999,18.108247698456033,0.2848915417253654,0,1,1.0973869999997987,baseline
273,15868.016962,32.37812776129864,0.9255749919062234,1,1,1.0978670000004058,baseline
274,15868.024550999999,18.414453476983088,0.1922149225962552,0,1,1.1054559999993216,baseline
275,15868.025031000001,31.99911809365391,0.8737000994294939,1,1,1.1059360000017477,baseline
276,15868.032619999998,17.860884241664078,0.19817839070348628,0,1,1.1135249999988446,baseline
277,15868.0331,32.19485504241304,0.8284431883239106,1,1,1.1140050000012707,baseline
278,15868.040689,17.209442343022257,0.14965203644758074,0,1,1.1215940000001865,baseline
279,15868.041169,32.178420439879886,0.9386943612916362,1,1,1.1220740000007936,baseline
280,15868.048758,17.508432487707964,0.14721648654292974,0,1,1.1296630000015284,baseline
281,15868.049238,32.12872575828072,0.8301099285780809,1,1,1.1301430000003165,baseline
282,15868.056827,17.673932243186727,0.20033037194510964,0,1,1.1377320000010513,baseline
283,15868.057307,32.401938814618724,0.823012358212527,1,1,1.1382119999998395,baseline
284,15868.064896000002,17.633852870731854,0.16426193043588894,0,1,1.1458010000023933,baseline
285,15868.065377,32.330085391548096,0.8049516659411418,1,1,1.14628200000152,baseline
286,15868.072965000001,18.291149026178815,0.2109199637536361,0,1,1.1538700000019162,baseline
287,15868.073446,32.35697785489389,0.8340513369535734,1,1,1.1543510000010428,baseline
288,15868.081034,17.206614037595028,0.1311157495336194,0,1,1.1619390000014391,baseline
289,15868.081515,32.26044259793773,0.8365275013355253,1,1,1.1624200000005658,baseline
290,15868.089103,17.804153396975824,0.21696554336759566,0,1,1.170008000000962,baseline
291,15868.089584000001,32.384807217798794,0.9126569074368032,1,1,1.1704890000019077,baseline
292,15868.097172,17.452693177549992,0.12930341541570914,0,1,1.178077000000485,baseline
293,15868.097653,32.202981624636024,0.8679086038382259,1,1,1.1785580000014306,baseline
294,15868.105241,17.07045675612363,0.20780952016173013,0,1,1.186146000000008,baseline
295,15868.105722,32.31632216883661,0.8946664590312604,1,1,1.1866270000009536,baseline
296,15868.113309999999,17.077434529323288,0.1701216999376569,0,1,1.1942149999995308,baseline
297,15868.113791,32.219779270936314,0.9870586690972176,1,1,1.1946960000004765,baseline
298,15868.121378999998,17.614412476717433,0.3473980531832527,0,1,1.2022839999990538,baseline
299,15868.12186,32.2650877412944,0.965737174947236,1,1,1.2027649999999994,baseline
300,15868.129448,17.737004422714612,0.1995648902716965,0,1,1.2103530000003957,baseline
301,15868.129928999999,32.23825013884266,0.9764823724978344,1,1,1.2108339999995223,baseline
302,15868.137517,17.66482543098084,0.16430383750531544,0,1,1.2184219999999186,baseline
303,15868.137997999998,32.231298746793236,0.9168737274153648,1,1,1.2189029999990453,baseline
304,15868.145586,17.22737097213421,0.2803930311760677,0,1,1.2264910000012605,baseline
305,15868.146066999998,32.22009723598057,0.8872629968197184,1,1,1.2269719999985682,baseline
306,15868.153655000002,17.349071747652005,0.20427126974388896,0,1,1.2345600000026025,baseline
307,15868.154136000001,32.18370928468217,0.9581070613812264,1,1,1.2350410000017291,baseline
308,15868.161724000001,17.565493163920184,0.23832196751505166,0,1,1.2426290000021254,baseline
309,15868.162205,32.20068055088752,0.9176801987133528,1,1,1.243110000001252,baseline
310,15868.169793000001,17.22403348718496,0.16840620774939952,0,1,1.2506980000016483,baseline
311,15868.170274,32.243641897542766,0.916435679111472,1,1,1.251179000000775,baseline
312,15868.177862999999,17.46341664117912,0.22117602418970544,0,1,1.2587679999996908,baseline
313,15868.178343000001,32.25652568548357,0.906090787909693,1,1,1.259248000002117,baseline
314,15868.185931999999,16.735773042086553,0.13483550491499774,0,1,1.2668369999992137,baseline
315,15868.186412000001,32.315722438277184,0.973979382595058,1,1,1.2673170000016398,baseline
316,15868.194001,17.048454485876878,0.2268666302512649,0,1,1.2749060000005557,baseline
317,15868.194481,32.28894544820743,0.855405016460678,1,1,1.2753860000011628,baseline
318,15868.20207,16.980703923064567,0.2467512128689499,0,1,1.2829750000000786,baseline
319,15868.20255,32.371537921295555,0.9028069409533656,1,1,1.2834550000006857,baseline
320,15868.210138999999,17.18191733293957,0.2435999832404491,0,1,1.2910439999996015,baseline
321,15868.210619,32.307058289963244,0.8449440891997017,1,1,1.2915240000002086,baseline
322,15868.218208000002,16.99495618700007,0.24639542888362784,0,1,1.2991130000027624,baseline
323,15868.218687999999,32.31094626483437,0.8448222209169005,1,1,1.2995929999997315,baseline
324,15868.226277000002,16.661117868281092,0.2321719448875405,0,1,1.3071820000022853,baseline
325,15868.226756999999,32.28237371609498,0.8962281948632856,1,1,1.3076619999992545,baseline
